variant,order,rung,added,n_sources,sources,schedule,exposure,train_edges,checkpoint_step,model_prefix,model_key,logical_id,task,dataset,entry_rung,rel_to_entry,in_training,is_newcomer,metric,value,primary
sequential,A,4,covid_political,4,"ukr_rus,covid,midterm,covid_political",sequential_blocks,matched_total_40k,full_adjacency,40000,nm_ladder_seq_h2m_r4,sequential__nm_ladder_seq_h2m_r4,sequential_A_r4,classification,twibot20,7,-3,0,0,accuracy,0.5178333333333334,0
sequential,A,4,covid_political,4,"ukr_rus,covid,midterm,covid_political",sequential_blocks,matched_total_40k,full_adjacency,40000,nm_ladder_seq_h2m_r4,sequential__nm_ladder_seq_h2m_r4,sequential_A_r4,classification,twibot20,7,-3,0,0,f1,0.4859630419331912,0
sequential,A,4,covid_political,4,"ukr_rus,covid,midterm,covid_political",sequential_blocks,matched_total_40k,full_adjacency,40000,nm_ladder_seq_h2m_r4,sequential__nm_ladder_seq_h2m_r4,sequential_A_r4,static_lp,ukr_rus_twitter,1,3,1,0,auc,0.6357908163265306,1
sequential,A,4,covid_political,4,"ukr_rus,covid,midterm,covid_political",sequential_blocks,matched_total_40k,full_adjacency,40000,nm_ladder_seq_h2m_r4,sequential__nm_ladder_seq_h2m_r4,sequential_A_r4,static_lp,ukr_rus_twitter,1,3,1,0,average_precision,0.6196015821934815,0
sequential,A,4,covid_political,4,"ukr_rus,covid,midterm,covid_political",sequential_blocks,matched_total_40k,full_adjacency,40000,nm_ladder_seq_h2m_r4,sequential__nm_ladder_seq_h2m_r4,sequential_A_r4,static_lp,ukr_rus_twitter,1,3,1,0,hits_at_50,0.58,0
sequential,A,4,covid_political,4,"ukr_rus,covid,midterm,covid_political",sequential_blocks,matched_total_40k,full_adjacency,40000,nm_ladder_seq_h2m_r4,sequential__nm_ladder_seq_h2m_r4,sequential_A_r4,static_lp,covid19_twitter,2,2,1,0,auc,0.7658617346938775,1
sequential,A,4,covid_political,4,"ukr_rus,covid,midterm,covid_political",sequential_blocks,matched_total_40k,full_adjacency,40000,nm_ladder_seq_h2m_r4,sequential__nm_ladder_seq_h2m_r4,sequential_A_r4,static_lp,covid19_twitter,2,2,1,0,average_precision,0.7675156447235338,0
sequential,A,4,covid_political,4,"ukr_rus,covid,midterm,covid_political",sequential_blocks,matched_total_40k,full_adjacency,40000,nm_ladder_seq_h2m_r4,sequential__nm_ladder_seq_h2m_r4,sequential_A_r4,static_lp,covid19_twitter,2,2,1,0,hits_at_50,0.88,0
sequential,A,4,covid_political,4,"ukr_rus,covid,midterm,covid_political",sequential_blocks,matched_total_40k,full_adjacency,40000,nm_ladder_seq_h2m_r4,sequential__nm_ladder_seq_h2m_r4,sequential_A_r4,static_lp,midterm,3,1,1,0,auc,0.6731948979591836,1
sequential,A,4,covid_political,4,"ukr_rus,covid,midterm,covid_political",sequential_blocks,matched_total_40k,full_adjacency,40000,nm_ladder_seq_h2m_r4,sequential__nm_ladder_seq_h2m_r4,sequential_A_r4,static_lp,midterm,3,1,1,0,average_precision,0.6628651525298559,0
sequential,A,4,covid_political,4,"ukr_rus,covid,midterm,covid_political",sequential_blocks,matched_total_40k,full_adjacency,40000,nm_ladder_seq_h2m_r4,sequential__nm_ladder_seq_h2m_r4,sequential_A_r4,static_lp,midterm,3,1,1,0,hits_at_50,0.82,0
sequential,A,4,covid_political,4,"ukr_rus,covid,midterm,covid_political",sequential_blocks,matched_total_40k,full_adjacency,40000,nm_ladder_seq_h2m_r4,sequential__nm_ladder_seq_h2m_r4,sequential_A_r4,static_lp,twibot20,7,-3,0,0,auc,0.7152770408163265,1
sequential,A,4,covid_political,4,"ukr_rus,covid,midterm,covid_political",sequential_blocks,matched_total_40k,full_adjacency,40000,nm_ladder_seq_h2m_r4,sequential__nm_ladder_seq_h2m_r4,sequential_A_r4,static_lp,twibot20,7,-3,0,0,average_precision,0.7142344515680064,0
sequential,A,4,covid_political,4,"ukr_rus,covid,midterm,covid_political",sequential_blocks,matched_total_40k,full_adjacency,40000,nm_ladder_seq_h2m_r4,sequential__nm_ladder_seq_h2m_r4,sequential_A_r4,static_lp,twibot20,7,-3,0,0,hits_at_50,0.96,0
sequential,A,4,covid_political,4,"ukr_rus,covid,midterm,covid_political",sequential_blocks,matched_total_40k,full_adjacency,40000,nm_ladder_seq_h2m_r4,sequential__nm_ladder_seq_h2m_r4,sequential_A_r4,static_lp,cp_hk_twitter,8,-4,0,0,auc,0.5361530612244898,1
sequential,A,4,covid_political,4,"ukr_rus,covid,midterm,covid_political",sequential_blocks,matched_total_40k,full_adjacency,40000,nm_ladder_seq_h2m_r4,sequential__nm_ladder_seq_h2m_r4,sequential_A_r4,static_lp,cp_hk_twitter,8,-4,0,0,average_precision,0.518873336282662,0
sequential,A,4,covid_political,4,"ukr_rus,covid,midterm,covid_political",sequential_blocks,matched_total_40k,full_adjacency,40000,nm_ladder_seq_h2m_r4,sequential__nm_ladder_seq_h2m_r4,sequential_A_r4,static_lp,cp_hk_twitter,8,-4,0,0,hits_at_50,0.36,0
sequential,A,5,election2020,5,"ukr_rus,covid,midterm,covid_political,election2020",sequential_blocks,matched_total_40k,full_adjacency,40000,nm_ladder_seq_h2m_r5,sequential__nm_ladder_seq_h2m_r5,sequential_A_r5,classification,covid_political,4,1,1,0,roc_auc,0.9343511527777778,1
sequential,A,5,election2020,5,"ukr_rus,covid,midterm,covid_political,election2020",sequential_blocks,matched_total_40k,full_adjacency,40000,nm_ladder_seq_h2m_r5,sequential__nm_ladder_seq_h2m_r5,sequential_A_r5,classification,covid_political,4,1,1,0,accuracy,0.8851666666666667,0
sequential,A,5,election2020,5,"ukr_rus,covid,midterm,covid_political,election2020",sequential_blocks,matched_total_40k,full_adjacency,40000,nm_ladder_seq_h2m_r5,sequential__nm_ladder_seq_h2m_r5,sequential_A_r5,classification,covid_political,4,1,1,0,f1,0.8864722359532048,0
sequential,A,5,election2020,5,"ukr_rus,covid,midterm,covid_political,election2020",sequential_blocks,matched_total_40k,full_adjacency,40000,nm_ladder_seq_h2m_r5,sequential__nm_ladder_seq_h2m_r5,sequential_A_r5,classification,election2020,5,0,1,1,roc_auc,0.978344,1
sequential,A,5,election2020,5,"ukr_rus,covid,midterm,covid_political,election2020",sequential_blocks,matched_total_40k,full_adjacency,40000,nm_ladder_seq_h2m_r5,sequential__nm_ladder_seq_h2m_r5,sequential_A_r5,classification,election2020,5,0,1,1,accuracy,0.971,0
sequential,A,5,election2020,5,"ukr_rus,covid,midterm,covid_political,election2020",sequential_blocks,matched_total_40k,full_adjacency,40000,nm_ladder_seq_h2m_r5,sequential__nm_ladder_seq_h2m_r5,sequential_A_r5,classification,election2020,5,0,1,1,f1,0.9715964740450539,0
sequential,A,5,election2020,5,"ukr_rus,covid,midterm,covid_political,election2020",sequential_blocks,matched_total_40k,full_adjacency,40000,nm_ladder_seq_h2m_r5,sequential__nm_ladder_seq_h2m_r5,sequential_A_r5,classification,ukr_rus_suspended,6,-1,0,0,roc_auc,0.51838,1
sequential,A,5,election2020,5,"ukr_rus,covid,midterm,covid_political,election2020",sequential_blocks,matched_total_40k,full_adjacency,40000,nm_ladder_seq_h2m_r5,sequential__nm_ladder_seq_h2m_r5,sequential_A_r5,classification,ukr_rus_suspended,6,-1,0,0,accuracy,0.52,0
sequential,A,5,election2020,5,"ukr_rus,covid,midterm,covid_political,election2020",sequential_blocks,matched_total_40k,full_adjacency,40000,nm_ladder_seq_h2m_r5,sequential__nm_ladder_seq_h2m_r5,sequential_A_r5,classification,ukr_rus_suspended,6,-1,0,0,f1,0.5348837209302325,0
sequential,A,5,election2020,5,"ukr_rus,covid,midterm,covid_political,election2020",sequential_blocks,matched_total_40k,full_adjacency,40000,nm_ladder_seq_h2m_r5,sequential__nm_ladder_seq_h2m_r5,sequential_A_r5,classification,twibot20,7,-2,0,0,roc_auc,0.5759424305555556,1
sequential,A,5,election2020,5,"ukr_rus,covid,midterm,covid_political,election2020",sequential_blocks,matched_total_40k,full_adjacency,40000,nm_ladder_seq_h2m_r5,sequential__nm_ladder_seq_h2m_r5,sequential_A_r5,classification,twibot20,7,-2,0,0,accuracy,0.55125,0
sequential,A,5,election2020,5,"ukr_rus,covid,midterm,covid_political,election2020",sequential_blocks,matched_total_40k,full_adjacency,40000,nm_ladder_seq_h2m_r5,sequential__nm_ladder_seq_h2m_r5,sequential_A_r5,classification,twibot20,7,-2,0,0,f1,0.591085124155213,0
sequential,A,5,election2020,5,"ukr_rus,covid,midterm,covid_political,election2020",sequential_blocks,matched_total_40k,full_adjacency,40000,nm_ladder_seq_h2m_r5,sequential__nm_ladder_seq_h2m_r5,sequential_A_r5,static_lp,ukr_rus_twitter,1,4,1,0,auc,0.5351341836734694,1
sequential,A,5,election2020,5,"ukr_rus,covid,midterm,covid_political,election2020",sequential_blocks,matched_total_40k,full_adjacency,40000,nm_ladder_seq_h2m_r5,sequential__nm_ladder_seq_h2m_r5,sequential_A_r5,static_lp,ukr_rus_twitter,1,4,1,0,average_precision,0.5103589042148541,0
sequential,A,5,election2020,5,"ukr_rus,covid,midterm,covid_political,election2020",sequential_blocks,matched_total_40k,full_adjacency,40000,nm_ladder_seq_h2m_r5,sequential__nm_ladder_seq_h2m_r5,sequential_A_r5,static_lp,ukr_rus_twitter,1,4,1,0,hits_at_50,0.44,0
sequential,A,5,election2020,5,"ukr_rus,covid,midterm,covid_political,election2020",sequential_blocks,matched_total_40k,full_adjacency,40000,nm_ladder_seq_h2m_r5,sequential__nm_ladder_seq_h2m_r5,sequential_A_r5,static_lp,covid19_twitter,2,3,1,0,auc,0.6281734693877551,1
sequential,A,5,election2020,5,"ukr_rus,covid,midterm,covid_political,election2020",sequential_blocks,matched_total_40k,full_adjacency,40000,nm_ladder_seq_h2m_r5,sequential__nm_ladder_seq_h2m_r5,sequential_A_r5,static_lp,covid19_twitter,2,3,1,0,average_precision,0.6069822606125838,0
sequential,A,5,election2020,5,"ukr_rus,covid,midterm,covid_political,election2020",sequential_blocks,matched_total_40k,full_adjacency,40000,nm_ladder_seq_h2m_r5,sequential__nm_ladder_seq_h2m_r5,sequential_A_r5,static_lp,covid19_twitter,2,3,1,0,hits_at_50,0.76,0
sequential,A,5,election2020,5,"ukr_rus,covid,midterm,covid_political,election2020",sequential_blocks,matched_total_40k,full_adjacency,40000,nm_ladder_seq_h2m_r5,sequential__nm_ladder_seq_h2m_r5,sequential_A_r5,static_lp,midterm,3,2,1,0,auc,0.6634117346938776,1
sequential,A,5,election2020,5,"ukr_rus,covid,midterm,covid_political,election2020",sequential_blocks,matched_total_40k,full_adjacency,40000,nm_ladder_seq_h2m_r5,sequential__nm_ladder_seq_h2m_r5,sequential_A_r5,static_lp,midterm,3,2,1,0,average_precision,0.6181452432542002,0
sequential,A,5,election2020,5,"ukr_rus,covid,midterm,covid_political,election2020",sequential_blocks,matched_total_40k,full_adjacency,40000,nm_ladder_seq_h2m_r5,sequential__nm_ladder_seq_h2m_r5,sequential_A_r5,static_lp,midterm,3,2,1,0,hits_at_50,0.68,0
sequential,A,5,election2020,5,"ukr_rus,covid,midterm,covid_political,election2020",sequential_blocks,matched_total_40k,full_adjacency,40000,nm_ladder_seq_h2m_r5,sequential__nm_ladder_seq_h2m_r5,sequential_A_r5,static_lp,twibot20,7,-2,0,0,auc,0.6140915816326531,1
sequential,A,5,election2020,5,"ukr_rus,covid,midterm,covid_political,election2020",sequential_blocks,matched_total_40k,full_adjacency,40000,nm_ladder_seq_h2m_r5,sequential__nm_ladder_seq_h2m_r5,sequential_A_r5,static_lp,twibot20,7,-2,0,0,average_precision,0.5881587599062472,0
sequential,A,5,election2020,5,"ukr_rus,covid,midterm,covid_political,election2020",sequential_blocks,matched_total_40k,full_adjacency,40000,nm_ladder_seq_h2m_r5,sequential__nm_ladder_seq_h2m_r5,sequential_A_r5,static_lp,twibot20,7,-2,0,0,hits_at_50,0.74,0
sequential,A,5,election2020,5,"ukr_rus,covid,midterm,covid_political,election2020",sequential_blocks,matched_total_40k,full_adjacency,40000,nm_ladder_seq_h2m_r5,sequential__nm_ladder_seq_h2m_r5,sequential_A_r5,static_lp,cp_hk_twitter,8,-3,0,0,auc,0.49460561224489796,1
sequential,A,5,election2020,5,"ukr_rus,covid,midterm,covid_political,election2020",sequential_blocks,matched_total_40k,full_adjacency,40000,nm_ladder_seq_h2m_r5,sequential__nm_ladder_seq_h2m_r5,sequential_A_r5,static_lp,cp_hk_twitter,8,-3,0,0,average_precision,0.4740963530851273,0
sequential,A,5,election2020,5,"ukr_rus,covid,midterm,covid_political,election2020",sequential_blocks,matched_total_40k,full_adjacency,40000,nm_ladder_seq_h2m_r5,sequential__nm_ladder_seq_h2m_r5,sequential_A_r5,static_lp,cp_hk_twitter,8,-3,0,0,hits_at_50,0.26,0
sequential,A,6,ukr_rus_suspended,6,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended",sequential_blocks,matched_total_40k,full_adjacency,40000,nm_ladder_seq_h2m_r6,sequential__nm_ladder_seq_h2m_r6,sequential_A_r6,classification,covid_political,4,2,1,0,roc_auc,0.8496911805555556,1
sequential,A,6,ukr_rus_suspended,6,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended",sequential_blocks,matched_total_40k,full_adjacency,40000,nm_ladder_seq_h2m_r6,sequential__nm_ladder_seq_h2m_r6,sequential_A_r6,classification,covid_political,4,2,1,0,accuracy,0.783,0
sequential,A,6,ukr_rus_suspended,6,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended",sequential_blocks,matched_total_40k,full_adjacency,40000,nm_ladder_seq_h2m_r6,sequential__nm_ladder_seq_h2m_r6,sequential_A_r6,classification,covid_political,4,2,1,0,f1,0.7838645418326693,0
sequential,A,6,ukr_rus_suspended,6,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended",sequential_blocks,matched_total_40k,full_adjacency,40000,nm_ladder_seq_h2m_r6,sequential__nm_ladder_seq_h2m_r6,sequential_A_r6,classification,election2020,5,1,1,0,roc_auc,0.981252,1
sequential,A,6,ukr_rus_suspended,6,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended",sequential_blocks,matched_total_40k,full_adjacency,40000,nm_ladder_seq_h2m_r6,sequential__nm_ladder_seq_h2m_r6,sequential_A_r6,classification,election2020,5,1,1,0,accuracy,0.968,0
sequential,A,6,ukr_rus_suspended,6,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended",sequential_blocks,matched_total_40k,full_adjacency,40000,nm_ladder_seq_h2m_r6,sequential__nm_ladder_seq_h2m_r6,sequential_A_r6,classification,election2020,5,1,1,0,f1,0.9685658153241651,0
sequential,A,6,ukr_rus_suspended,6,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended",sequential_blocks,matched_total_40k,full_adjacency,40000,nm_ladder_seq_h2m_r6,sequential__nm_ladder_seq_h2m_r6,sequential_A_r6,classification,ukr_rus_suspended,6,0,1,1,roc_auc,0.512894,1
sequential,A,6,ukr_rus_suspended,6,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended",sequential_blocks,matched_total_40k,full_adjacency,40000,nm_ladder_seq_h2m_r6,sequential__nm_ladder_seq_h2m_r6,sequential_A_r6,classification,ukr_rus_suspended,6,0,1,1,accuracy,0.524,0
sequential,A,6,ukr_rus_suspended,6,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended",sequential_blocks,matched_total_40k,full_adjacency,40000,nm_ladder_seq_h2m_r6,sequential__nm_ladder_seq_h2m_r6,sequential_A_r6,classification,ukr_rus_suspended,6,0,1,1,f1,0.5405405405405406,0
sequential,A,6,ukr_rus_suspended,6,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended",sequential_blocks,matched_total_40k,full_adjacency,40000,nm_ladder_seq_h2m_r6,sequential__nm_ladder_seq_h2m_r6,sequential_A_r6,classification,twibot20,7,-1,0,0,roc_auc,0.5603200138888889,1
sequential,A,6,ukr_rus_suspended,6,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended",sequential_blocks,matched_total_40k,full_adjacency,40000,nm_ladder_seq_h2m_r6,sequential__nm_ladder_seq_h2m_r6,sequential_A_r6,classification,twibot20,7,-1,0,0,accuracy,0.5399166666666667,0
sequential,A,6,ukr_rus_suspended,6,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended",sequential_blocks,matched_total_40k,full_adjacency,40000,nm_ladder_seq_h2m_r6,sequential__nm_ladder_seq_h2m_r6,sequential_A_r6,classification,twibot20,7,-1,0,0,f1,0.5852302606866502,0
sequential,A,6,ukr_rus_suspended,6,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended",sequential_blocks,matched_total_40k,full_adjacency,40000,nm_ladder_seq_h2m_r6,sequential__nm_ladder_seq_h2m_r6,sequential_A_r6,static_lp,ukr_rus_twitter,1,5,1,0,auc,0.5969507653061225,1
sequential,A,6,ukr_rus_suspended,6,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended",sequential_blocks,matched_total_40k,full_adjacency,40000,nm_ladder_seq_h2m_r6,sequential__nm_ladder_seq_h2m_r6,sequential_A_r6,static_lp,ukr_rus_twitter,1,5,1,0,average_precision,0.5656009331049278,0
sequential,A,6,ukr_rus_suspended,6,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended",sequential_blocks,matched_total_40k,full_adjacency,40000,nm_ladder_seq_h2m_r6,sequential__nm_ladder_seq_h2m_r6,sequential_A_r6,static_lp,ukr_rus_twitter,1,5,1,0,hits_at_50,0.6,0
sequential,A,6,ukr_rus_suspended,6,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended",sequential_blocks,matched_total_40k,full_adjacency,40000,nm_ladder_seq_h2m_r6,sequential__nm_ladder_seq_h2m_r6,sequential_A_r6,static_lp,covid19_twitter,2,4,1,0,auc,0.6977339285714286,1
sequential,A,6,ukr_rus_suspended,6,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended",sequential_blocks,matched_total_40k,full_adjacency,40000,nm_ladder_seq_h2m_r6,sequential__nm_ladder_seq_h2m_r6,sequential_A_r6,static_lp,covid19_twitter,2,4,1,0,average_precision,0.6867123031215786,0
sequential,A,6,ukr_rus_suspended,6,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended",sequential_blocks,matched_total_40k,full_adjacency,40000,nm_ladder_seq_h2m_r6,sequential__nm_ladder_seq_h2m_r6,sequential_A_r6,static_lp,covid19_twitter,2,4,1,0,hits_at_50,0.86,0
sequential,A,6,ukr_rus_suspended,6,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended",sequential_blocks,matched_total_40k,full_adjacency,40000,nm_ladder_seq_h2m_r6,sequential__nm_ladder_seq_h2m_r6,sequential_A_r6,static_lp,midterm,3,3,1,0,auc,0.5814747448979591,1
sequential,A,6,ukr_rus_suspended,6,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended",sequential_blocks,matched_total_40k,full_adjacency,40000,nm_ladder_seq_h2m_r6,sequential__nm_ladder_seq_h2m_r6,sequential_A_r6,static_lp,midterm,3,3,1,0,average_precision,0.5617431101256316,0
sequential,A,6,ukr_rus_suspended,6,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended",sequential_blocks,matched_total_40k,full_adjacency,40000,nm_ladder_seq_h2m_r6,sequential__nm_ladder_seq_h2m_r6,sequential_A_r6,static_lp,midterm,3,3,1,0,hits_at_50,0.48,0
sequential,A,6,ukr_rus_suspended,6,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended",sequential_blocks,matched_total_40k,full_adjacency,40000,nm_ladder_seq_h2m_r6,sequential__nm_ladder_seq_h2m_r6,sequential_A_r6,static_lp,twibot20,7,-1,0,0,auc,0.6091961734693877,1
sequential,A,6,ukr_rus_suspended,6,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended",sequential_blocks,matched_total_40k,full_adjacency,40000,nm_ladder_seq_h2m_r6,sequential__nm_ladder_seq_h2m_r6,sequential_A_r6,static_lp,twibot20,7,-1,0,0,average_precision,0.5765824035651135,0
sequential,A,6,ukr_rus_suspended,6,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended",sequential_blocks,matched_total_40k,full_adjacency,40000,nm_ladder_seq_h2m_r6,sequential__nm_ladder_seq_h2m_r6,sequential_A_r6,static_lp,twibot20,7,-1,0,0,hits_at_50,0.68,0
sequential,A,6,ukr_rus_suspended,6,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended",sequential_blocks,matched_total_40k,full_adjacency,40000,nm_ladder_seq_h2m_r6,sequential__nm_ladder_seq_h2m_r6,sequential_A_r6,static_lp,cp_hk_twitter,8,-2,0,0,auc,0.49217755102040817,1
sequential,A,6,ukr_rus_suspended,6,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended",sequential_blocks,matched_total_40k,full_adjacency,40000,nm_ladder_seq_h2m_r6,sequential__nm_ladder_seq_h2m_r6,sequential_A_r6,static_lp,cp_hk_twitter,8,-2,0,0,average_precision,0.4756349046628929,0
sequential,A,6,ukr_rus_suspended,6,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended",sequential_blocks,matched_total_40k,full_adjacency,40000,nm_ladder_seq_h2m_r6,sequential__nm_ladder_seq_h2m_r6,sequential_A_r6,static_lp,cp_hk_twitter,8,-2,0,0,hits_at_50,0.32,0
sequential,A,7,twibot20,7,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,twibot20",sequential_blocks,matched_total_40k,full_adjacency,40000,nm_ladder_seq_h2m_r7,sequential__nm_ladder_seq_h2m_r7,sequential_A_r7,classification,covid_political,4,3,1,0,roc_auc,0.9097050416666667,1
sequential,A,7,twibot20,7,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,twibot20",sequential_blocks,matched_total_40k,full_adjacency,40000,nm_ladder_seq_h2m_r7,sequential__nm_ladder_seq_h2m_r7,sequential_A_r7,classification,covid_political,4,3,1,0,accuracy,0.8485833333333334,0
sequential,A,7,twibot20,7,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,twibot20",sequential_blocks,matched_total_40k,full_adjacency,40000,nm_ladder_seq_h2m_r7,sequential__nm_ladder_seq_h2m_r7,sequential_A_r7,classification,covid_political,4,3,1,0,f1,0.852671693829563,0
sequential,A,7,twibot20,7,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,twibot20",sequential_blocks,matched_total_40k,full_adjacency,40000,nm_ladder_seq_h2m_r7,sequential__nm_ladder_seq_h2m_r7,sequential_A_r7,classification,election2020,5,2,1,0,roc_auc,0.983844,1
sequential,A,7,twibot20,7,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,twibot20",sequential_blocks,matched_total_40k,full_adjacency,40000,nm_ladder_seq_h2m_r7,sequential__nm_ladder_seq_h2m_r7,sequential_A_r7,classification,election2020,5,2,1,0,accuracy,0.973,0
